tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,features
tt13491678,72 Hoorain,2019,80,"Crime,Drama,Thriller",6.9,16477,"Crime,Drama,Thriller 2019"
tt1349451,Butter,2011,90,"Comedy,Drama",6.2,23210,"Comedy,Drama 2011"
tt13495458,The Inspection,2022,95,Drama,6.7,6116,Drama 2022
tt13502736,Suedi,2021,89,"Comedy,Drama",5.9,6683,"Comedy,Drama 2021"
tt13507778,No Man of God,2021,100,"Biography,Crime,Drama",6.4,10441,"Biography,Crime,Drama 2021"
tt13510660,Dhamaka,2021,103,"Action,Crime,Drama",6.7,44029,"Action,Crime,Drama 2021"
tt1351685,Jack the Giant Slayer,2013,114,"Action,Adventure,Animation",6.3,155527,"Action,Adventure,Animation 2013"
tt13521006,Beau Is Afraid,2023,179,"Comedy,Drama,Horror",6.6,79028,"Comedy,Drama,Horror 2023"
tt1352369,Grotesque,2009,73,"Horror,Thriller",4.8,8584,"Horror,Thriller 2009"
tt1352388,Nude Nuns with Big Guns,2010,91,"Action,Comedy,Thriller",4.0,6511,"Action,Comedy,Thriller 2010"
tt13524234,Taylor Swift: Folklore: The Long Pond Studio Sessions,2020,105,"Documentary,Drama,Music",8.4,5830,"Documentary,Drama,Music 2020"
tt1352824,Chloe,2009,96,"Drama,Mystery,Thriller",6.2,83258,"Drama,Mystery,Thriller 2009"
tt1352852,The Yes Men Fix the World,2009,87,"Comedy,Documentary",7.5,5238,"Comedy,Documentary 2009"
tt13528564,Ante Sundharaniki,2022,173,"Comedy,Romance",7.6,9779,"Comedy,Romance 2022"
tt13529034,Meenakshi Sundareshwar,2021,140,"Comedy,Romance",6.6,19072,"Comedy,Romance 2021"
tt13534808,Janhit Mein Jaari,2022,146,"Comedy,Drama,Romance",6.8,8283,"Comedy,Drama,Romance 2022"
tt13539646,The Wandering Earth II,2023,173,"Action,Adventure,Drama",6.7,16470,"Action,Adventure,Drama 2023"
tt13544716,My Hero Academia: World Heroes' Mission,2021,101,"Action,Adventure,Animation",7.0,7775,"Action,Adventure,Animation 2021"
tt13551614,Kuruthi,2021,122,Thriller,7.5,6898,Thriller 2021
tt1355546,Ayan,2009,162,"Action,Crime,Drama",7.7,12653,"Action,Crime,Drama 2009"
tt1355630,If I Stay,2014,107,"Comedy,Drama,Fantasy",6.7,131476,"Comedy,Drama,Fantasy 2014"
tt1355631,The Infiltrator,2016,127,"Biography,Crime,Drama",7.0,85094,"Biography,Crime,Drama 2016"
tt1355644,Passengers,2016,116,"Drama,Romance,Sci-Fi",7.0,498465,"Drama,Romance,Sci-Fi 2016"
tt1355683,Black Mass,2015,123,"Biography,Crime,Drama",6.8,202572,"Biography,Crime,Drama 2015"
tt13560574,X,2022,105,"Horror,Mystery,Thriller",6.5,224510,"Horror,Mystery,Thriller 2022"
tt13566172,The Dive,2023,91,"Adventure,Drama,Thriller",5.6,6410,"Adventure,Drama,Thriller 2023"
tt1356864,I'm Still Here,2010,108,"Comedy,Drama,Music",6.1,24961,"Comedy,Drama,Music 2010"
tt13570066,Desert Warrior,2025,127,"Action,Adventure,Drama",4.1,10800,"Action,Adventure,Drama 2025"
tt13575806,Back to the Outback,2021,95,"Adventure,Animation,Comedy",6.5,12662,"Adventure,Animation,Comedy 2021"
tt13583144,The Minimalists: Less Is Now,2021,53,Documentary,5.9,5665,Documentary 2021
tt13586204,MobKing,2023,89,"Drama,Thriller",5.1,24771,"Drama,Thriller 2023"
tt13603966,Heart of Stone,2023,122,"Action,Crime,Thriller",5.7,68564,"Action,Crime,Thriller 2023"
tt1360860,About Elly,2009,119,"Drama,Mystery",7.9,61122,"Drama,Mystery 2009"
tt13610562,The Bubble,2022,126,Comedy,4.7,30514,Comedy 2022
tt1361313,The Extra Man,2010,108,Comedy,5.8,5590,Comedy 2010
tt1361318,Good People,2014,90,"Action,Adventure,Crime",5.5,17950,"Action,Adventure,Crime 2014"
tt1361336,Tom & Jerry,2021,101,"Adventure,Animation,Comedy",5.3,43346,"Adventure,Animation,Comedy 2021"
tt1361558,Iron Maiden: Flight 666,2009,112,"Documentary,Music",8.3,5908,"Documentary,Music 2009"
tt1361835,The Silence,2010,118,"Crime,Drama,Thriller",6.9,8967,"Crime,Drama,Thriller 2010"
tt1362058,Cockneys vs Zombies,2012,88,"Action,Comedy,Horror",5.9,21261,"Action,Comedy,Horror 2012"
tt13622970,Moana 2,2024,100,"Adventure,Animation,Comedy",6.3,126352,"Adventure,Animation,Comedy 2024"
tt13623916,Toolsidas Junior,2022,132,"Drama,Family,Sport",7.4,5735,"Drama,Family,Sport 2022"
tt13634480,The Ice Age Adventures of Buck Wild,2022,82,"Adventure,Animation,Comedy",4.4,20108,"Adventure,Animation,Comedy 2022"
tt13638858,What You Wish For,2023,101,Thriller,6.7,13064,Thriller 2023
tt13640696,See How They Run,2022,98,"Comedy,Crime,Mystery",6.5,73972,"Comedy,Crime,Mystery 2022"
tt13648224,We're All Going to the World's Fair,2021,86,"Drama,Fantasy,Horror",5.4,8938,"Drama,Fantasy,Horror 2021"
tt13648228,How It Ends,2021,82,"Comedy,Drama",5.4,5060,"Comedy,Drama 2021"
tt1365050,Beasts of No Nation,2015,137,"Drama,War",7.7,91581,"Drama,War 2015"
tt13650600,Emergency,2022,105,"Comedy,Drama,Thriller",6.2,10809,"Comedy,Drama,Thriller 2022"
tt13650700,A Big Bold Beautiful Journey,2025,109,"Drama,Fantasy,Romance",6.0,22242,"Drama,Fantasy,Romance 2025"
tt13650742,Suncoast,2024,109,Drama,6.7,8413,Drama 2024
tt13650814,Borderline,2025,94,"Comedy,Horror,Thriller",5.5,10040,"Comedy,Horror,Thriller 2025"
tt13651462,Lurker,2025,100,"Crime,Drama,Music",6.8,6161,"Crime,Drama,Music 2025"
tt13651628,Belle,2021,121,"Adventure,Animation,Drama",7.0,20557,"Adventure,Animation,Drama 2021"
tt13651794,May December,2023,117,"Comedy,Drama",6.7,73203,"Comedy,Drama 2023"
tt13652142,Magazine Dreams,2023,123,Drama,7.0,7471,Drama 2023
tt13652286,Fight or Flight,2024,102,"Action,Comedy",6.4,27308,"Action,Comedy 2024"
tt13654226,The Gorge,2025,128,"Action,Adventure,Horror",6.7,172973,"Action,Adventure,Horror 2025"
tt1365474,Stricken,2009,113,"Drama,Romance",6.8,5689,"Drama,Romance 2009"
tt13655120,I.S.S.,2023,95,"Sci-Fi,Thriller",5.3,14956,"Sci-Fi,Thriller 2023"
tt1365519,Tomb Raider,2018,119,"Action,Adventure,Fantasy",6.3,242316,"Action,Adventure,Fantasy 2018"
tt13655328,End of the Road,2022,89,"Action,Crime,Drama",4.8,9828,"Action,Crime,Drama 2022"
tt1366344,The Sitter,2011,81,Comedy,5.6,75003,Comedy 2011
tt1366365,The Cold Light of Day,2012,93,"Action,Adventure,Thriller",4.9,41300,"Action,Adventure,Thriller 2012"
tt13664684,Karthikeya 2,2022,150,"Action,Adventure,Fantasy",7.8,65157,"Action,Adventure,Fantasy 2022"
tt13669038,Women Talking,2022,104,Drama,6.9,77452,Drama 2022
tt1368116,Merantau Warrior,2009,134,"Action,Drama,Thriller",6.7,12054,"Action,Drama,Thriller 2009"
tt1368440,Branded,2012,106,"Drama,Fantasy,Sci-Fi",4.6,9482,"Drama,Fantasy,Sci-Fi 2012"
tt1368491,Undertow,2009,97,"Drama,Fantasy,Romance",7.7,7632,"Drama,Fantasy,Romance 2009"
tt1368858,The Forger,2012,94,"Drama,Family,Mystery",5.3,5023,"Drama,Family,Mystery 2012"
tt13694628,Nitram,2021,112,"Crime,Drama,Thriller",7.1,13046,"Crime,Drama,Thriller 2021"
tt1369706,The Ward,2010,89,"Horror,Mystery,Thriller",5.5,47433,"Horror,Mystery,Thriller 2010"
tt13698928,Silence: Can You Hear It,2021,136,"Crime,Thriller",6.6,6035,"Crime,Thriller 2021"
tt13698942,The Immaculate Room,2022,92,"Drama,Thriller",5.1,7426,"Drama,Thriller 2022"
tt1371111,Cloud Atlas,2012,172,"Drama,Mystery,Sci-Fi",7.3,386915,"Drama,Mystery,Sci-Fi 2012"
tt1371150,This Is Where I Leave You,2014,103,"Comedy,Drama",6.7,95317,"Comedy,Drama 2014"
tt1371155,Made in Dagenham,2010,113,"Comedy,Drama,History",7.1,16638,"Comedy,Drama,History 2010"
tt1371574,Kosmos,2009,122,"Drama,Fantasy",7.0,5407,"Drama,Fantasy 2009"
tt1371630,Air Doll,2009,125,"Drama,Fantasy,Romance",6.9,9127,"Drama,Fantasy,Romance 2009"
tt13717980,Grudge,2021,105,"Crime,Drama,Mystery",5.5,5239,"Crime,Drama,Mystery 2021"
tt13721828,The Witch: Part 2 - The Other One,2022,137,"Action,Mystery,Thriller",6.3,9630,"Action,Mystery,Thriller 2022"
tt13723064,All My Friends Are Dead,2020,96,"Comedy,Crime,Horror",5.9,8300,"Comedy,Crime,Horror 2020"
tt1372686,Coriolanus,2011,123,"Drama,Thriller,War",6.1,34952,"Drama,Thriller,War 2011"
tt1373120,Breathless,2008,130,"Crime,Drama",7.5,5857,"Crime,Drama 2008"
tt1373156,Karthik Calling Karthik,2010,135,"Drama,Mystery,Romance",7.2,16677,"Drama,Mystery,Romance 2010"
tt1373215,Recep Ivedik 2,2009,107,Comedy,4.6,24949,Comedy 2009
tt1374989,Pride and Prejudice and Zombies,2016,108,"Action,Comedy,Fantasy",5.8,64599,"Action,Comedy,Fantasy 2016"
tt1374992,Upside Down,2012,109,"Drama,Romance,Sci-Fi",6.3,75915,"Drama,Romance,Sci-Fi 2012"
tt13751694,Animal,2023,204,"Action,Crime,Drama",6.2,116167,"Action,Crime,Drama 2023"
tt1375666,Inception,2010,148,"Adventure,Sci-Fi,Thriller",8.8,2823340,"Adventure,Sci-Fi,Thriller 2010"
tt1375670,Grown Ups,2010,102,Comedy,6.0,314039,Comedy 2010
tt1375789,Race 2,2013,150,"Action,Crime,Thriller",5.4,18499,"Action,Crime,Thriller 2013"
tt1376213,The Adventurer: The Curse of the Midas Box,2013,100,"Adventure,Family,Fantasy",5.5,7584,"Adventure,Family,Fantasy 2013"
tt1376717,Play,2011,118,Drama,7.1,7050,Drama 2011
tt1379177,The Disappearance of Alice Creed,2009,100,"Crime,Thriller",6.7,28468,"Crime,Thriller 2009"
tt1379182,Dogtooth,2009,97,"Drama,Thriller",7.1,123407,"Drama,Thriller 2009"
tt13793230,Jaadugar,2022,167,"Comedy,Drama,Fantasy",6.8,12272,"Comedy,Drama,Fantasy 2022"
tt13795296,Thank God,2022,121,Comedy,5.6,13065,Comedy 2022
tt13801462,Gandhi Godse Ek Yudh,2023,110,"Drama,History",6.6,8543,"Drama,History 2023"
tt13804084,Justice Society: World War II,2021,84,"Action,Adventure,Animation",6.4,10422,"Action,Adventure,Animation 2021"
tt1381404,The Company You Keep,2012,125,"Drama,Thriller",6.4,37480,"Drama,Thriller 2012"
tt1381418,You May Not Kiss the Bride,2011,99,"Action,Comedy,Crime",5.4,8202,"Action,Comedy,Crime 2011"
tt1381505,Father of Invention,2010,93,"Comedy,Drama",5.7,9345,"Comedy,Drama 2010"
tt13818368,Fighter,2024,166,"Action,Drama",6.1,54182,"Action,Drama 2024"
tt13822738,The Takedown,2022,119,"Action,Comedy,Crime",5.8,9676,"Action,Comedy,Crime 2022"
tt13825336,Good Luck Jerry,2022,148,"Comedy,Crime,Drama",5.5,6097,"Comedy,Crime,Drama 2022"
tt1382725,The Round Up,2010,115,"Drama,History,War",7.1,9910,"Drama,History,War 2010"
tt13829262,Rubikon,2022,110,"Drama,Sci-Fi,Thriller",5.0,5107,"Drama,Sci-Fi,Thriller 2022"
tt13833688,The Whale,2022,117,Drama,7.6,297252,Drama 2022
tt13834006,Stuck Together,2021,125,Comedy,6.3,8495,Comedy 2021
tt13834480,Diary of a Wimpy Kid,2021,59,"Animation,Comedy,Drama",5.1,5166,"Animation,Comedy,Drama 2021"
tt13841850,Men,2022,100,"Drama,Fantasy,Horror",6.0,79245,"Drama,Fantasy,Horror 2022"
tt13842562,Pelé,2021,108,"Biography,Documentary,Sport",7.0,6200,"Biography,Documentary,Sport 2021"
tt13845438,Naane Varuvean,2022,122,Thriller,6.1,5884,Thriller 2022
tt13849558,Corner Office,2022,101,"Comedy,Drama,Mystery",6.1,7161,"Comedy,Drama,Mystery 2022"
tt1385824,13B: Fear Has a New Address,2009,146,"Horror,Mystery,Thriller",7.4,10937,"Horror,Mystery,Thriller 2009"
tt1385826,The Adjustment Bureau,2011,106,"Crime,Drama,Mystery",7.0,283129,"Crime,Drama,Mystery 2011"
tt1385867,Cop Out,2010,107,"Action,Comedy,Crime",5.5,92589,"Action,Comedy,Crime 2010"
tt1385912,I Can Do Bad All by Myself,2009,113,"Comedy,Drama",4.8,11208,"Comedy,Drama 2009"
tt1385956,Particle Fever,2013,99,Documentary,7.4,7720,Documentary 2013
tt1386588,The Other Guys,2010,107,"Action,Comedy,Crime",6.7,310143,"Action,Comedy,Crime 2010"
tt1386683,A Somewhat Gentle Man,2010,113,"Comedy,Crime,Drama",6.9,7818,"Comedy,Crime,Drama 2010"
tt1386691,Shimmer Lake,2017,86,"Action,Comedy,Crime",6.3,17848,"Action,Comedy,Crime 2017"
tt1386697,Suicide Squad,2016,123,"Action,Adventure,Fantasy",5.9,760502,"Action,Adventure,Fantasy 2016"
tt1386703,Total Recall,2012,118,"Action,Adventure,Sci-Fi",6.2,276570,"Action,Adventure,Sci-Fi 2012"
tt1386925,The Dead,2010,105,"Action,Adventure,Drama",5.7,10018,"Action,Adventure,Drama 2010"
tt1386932,Ip Man 2,2010,108,"Action,Biography,Drama",7.5,116902,"Action,Biography,Drama 2010"
tt13872248,The Sadness,2021,99,"Horror,Thriller",6.5,26786,"Horror,Thriller 2021"
tt13873302,Against the Ice,2022,102,"Adventure,Drama,History",6.5,31915,"Adventure,Drama,History 2022"
tt13874422,The Eternal Daughter,2022,96,"Drama,Mystery,Thriller",5.9,7669,"Drama,Mystery,Thriller 2022"
tt13878694,Maarrich,2022,126,"Crime,Mystery,Thriller",6.2,5221,"Crime,Mystery,Thriller 2022"
tt13880104,Happening,2021,100,Drama,7.4,13931,Drama 2021
tt1388418,Deportees,2007,107,"Action,Comedy,Drama",5.1,10564,"Action,Comedy,Drama 2007"
tt13885320,India Lockdown,2022,117,Drama,7.1,10382,Drama 2022
tt13885428,Anweshippin Kandethum,2024,142,"Crime,Drama,Mystery",7.4,12445,"Crime,Drama,Mystery 2024"
tt1389072,Downsizing,2017,135,"Drama,Fantasy,Sci-Fi",5.8,137796,"Drama,Fantasy,Sci-Fi 2017"
tt1389096,Stand Up Guys,2012,95,"Comedy,Crime,Thriller",6.4,59714,"Comedy,Crime,Thriller 2012"
tt1389127,Texas Killing Fields,2011,105,"Crime,Drama,History",5.7,23737,"Crime,Drama,History 2011"
tt1389137,We Bought a Zoo,2011,124,"Comedy,Drama,Family",7.0,160832,"Comedy,Drama,Family 2011"
tt1389139,When the Bough Breaks,2016,107,"Drama,Thriller",5.2,8807,"Drama,Thriller 2016"
tt13899250,Bloodline Killer,2024,105,"Crime,Horror,Mystery",4.0,5515,"Crime,Horror,Mystery 2024"
tt13899570,Kannagi,2023,158,"Drama,Romance",6.5,5377,"Drama,Romance 2023"
tt1390411,In the Heart of the Sea,2015,122,"Action,Adventure,Animation",6.9,159438,"Action,Adventure,Animation 2015"
tt1390535,The Final,2010,93,"Horror,Thriller",5.3,12702,"Horror,Thriller 2010"
tt1391034,And Soon the Darkness,2010,91,"Drama,Horror,Mystery",5.1,19569,"Drama,Horror,Mystery 2010"
tt1391137,Why Did I Get Married Too?,2010,121,"Comedy,Drama,Romance",4.8,10828,"Comedy,Drama,Romance 2010"
tt13912632,Sanak,2021,116,"Action,Thriller",6.6,11322,"Action,Thriller 2021"
tt13918550,Black Site,2022,93,"Action,Thriller",4.5,5039,"Action,Thriller 2022"
tt13919802,Anek,2022,147,"Action,Drama,Sport",6.3,22868,"Action,Drama,Sport 2022"
tt1392170,The Hunger Games,2012,142,"Action,Adventure,Sci-Fi",7.2,1083909,"Action,Adventure,Sci-Fi 2012"
tt1392190,Mad Max: Fury Road,2015,120,"Action,Adventure,Sci-Fi",8.1,1208442,"Action,Adventure,Sci-Fi 2015"
tt1392197,Marmaduke,2010,87,"Comedy,Family",4.4,18786,"Comedy,Family 2010"
tt1392214,Prisoners,2013,153,"Crime,Drama,Mystery",8.2,938834,"Crime,Drama,Mystery 2013"
tt13923084,Boy Kills World,2023,111,"Action,Adventure,Comedy",6.4,40626,"Action,Adventure,Comedy 2023"
tt13923216,Showing Up,2022,107,"Comedy,Drama",6.3,7456,"Comedy,Drama 2022"
tt13923456,Mafia Mamma,2023,101,"Action,Comedy,Crime",5.5,14163,"Action,Comedy,Crime 2023"
tt13926298,Nanban Oruvan Vantha Piragu,2024,134,Drama,6.2,6959,Drama 2024
tt13927994,Salaar,2023,175,"Action,Crime,Drama",6.7,78965,"Action,Crime,Drama 2023"
tt13929998,On a Wing and a Prayer,2023,102,Drama,5.5,6458,Drama 2023
tt13932162,Secret Magic Control Agency,2021,103,"Adventure,Animation,Comedy",6.2,5295,"Adventure,Animation,Comedy 2021"
tt1393742,Jesus Henry Christ,2011,92,Comedy,6.4,6384,Comedy 2011
tt1393746,Aftershock,2010,135,"Drama,History",7.5,10269,"Drama,History 2010"
tt1395025,Agent Vinod,2012,157,"Action,Adventure,Thriller",5.3,8462,"Action,Adventure,Thriller 2012"
tt1395054,Once Upon a Time in Mumbaai,2010,134,"Action,Crime,Drama",7.4,21239,"Action,Crime,Drama 2010"
tt13957560,Dumb Money,2023,105,"Biography,Comedy,Drama",6.8,63222,"Biography,Comedy,Drama 2023"
tt1396208,Action Replayy,2010,129,"Comedy,Romance,Sci-Fi",4.4,7980,"Comedy,Romance,Sci-Fi 2010"
tt1396218,Mr. Popper's Penguins,2011,94,"Comedy,Family,Fantasy",6.0,112994,"Comedy,Family,Fantasy 2011"
tt1396221,Passion Play,2010,94,"Drama,Fantasy,Horror",4.5,9143,"Drama,Fantasy,Horror 2010"
tt1396226,Twice Born,2012,127,"Drama,Romance,War",7.3,18036,"Drama,Romance,War 2012"
tt1396227,The Wild and Wonderful Whites of West Virginia,2009,86,Documentary,7.1,5521,Documentary 2009
tt13964390,Under Paris,2024,104,"Action,Horror,Sci-Fi",5.2,39888,"Action,Horror,Sci-Fi 2024"
tt13964404,Horror in the High Desert,2021,82,"Horror,Thriller",5.4,6157,"Horror,Thriller 2021"
tt13964560,The Astronaut,2025,90,"Horror,Sci-Fi,Thriller",4.8,10446,"Horror,Sci-Fi,Thriller 2025"
tt1396484,It,2017,135,Horror,7.3,698492,Horror 2017
tt1396557,Winnebago Man,2009,85,"Biography,Comedy,Documentary",7.2,5247,"Biography,Comedy,Documentary 2009"
tt13968674,Fingernails,2023,113,"Drama,Romance,Sci-Fi",5.8,10619,"Drama,Romance,Sci-Fi 2023"
tt1397280,Taken 2,2012,92,"Action,Crime,Thriller",6.2,337320,"Action,Crime,Thriller 2012"
tt1397514,Journey 2: The Mysterious Island,2012,94,"Action,Adventure,Comedy",5.7,121256,"Action,Adventure,Comedy 2012"
tt13978306,Brazen,2022,94,"Crime,Drama,Mystery",4.2,14823,"Crime,Drama,Mystery 2022"
tt13978658,Salute,2022,145,"Action,Crime,Drama",7.0,6718,"Action,Crime,Drama 2022"
tt1398426,Straight Outta Compton,2015,147,"Biography,Drama,History",7.8,234304,"Biography,Drama,History 2015"
tt1398428,YellowBrickRoad,2010,98,"Horror,Thriller",4.7,7996,"Horror,Thriller 2010"
tt13984924,Fauci,2021,104,"Biography,Documentary,History",6.5,12914,"Biography,Documentary,History 2021"
tt13989030,The Royal Treatment,2022,96,"Comedy,Family,Romance",5.3,12778,"Comedy,Family,Romance 2022"
tt1399103,Transformers: Dark of the Moon,2011,154,"Action,Adventure,Animation",6.2,456625,"Action,Adventure,Animation 2011"
tt1399683,Winter's Bone,2010,100,"Crime,Drama,Mystery",7.1,158054,"Crime,Drama,Mystery 2010"
tt14001894,Secret Headquarters,2022,104,"Action,Adventure,Comedy",5.3,8919,"Action,Adventure,Comedy 2022"
tt14002046,Bheeshma Parvam,2022,144,"Action,Crime,Drama",7.5,15689,"Action,Crime,Drama 2022"
tt1401113,Dante's Inferno: An Animated Epic,2010,88,"Action,Adventure,Animation",6.5,11218,"Action,Adventure,Animation 2010"
tt1401143,Rare Exports,2010,84,"Adventure,Fantasy,Horror",6.6,35542,"Adventure,Fantasy,Horror 2010"
tt1401152,Unknown,2011,113,"Action,Mystery,Thriller",6.8,276714,"Action,Mystery,Thriller 2011"
tt14013772,Elevator Game,2023,94,"Horror,Thriller",4.2,5304,"Horror,Thriller 2023"
tt1402488,Happy Feet Two,2011,100,"Adventure,Animation,Comedy",5.8,50982,"Adventure,Animation,Comedy 2011"
tt14025788,Baggio: The Divine Ponytail,2021,91,"Biography,Drama,Sport",6.1,5699,"Biography,Drama,Sport 2021"
tt14030816,Baghead,2023,94,"Horror,Mystery,Thriller",5.4,15712,"Horror,Mystery,Thriller 2023"
tt1403130,Bodyguards and Assassins,2009,139,"Action,Drama,History",6.8,8921,"Action,Drama,History 2009"
tt1403177,Hesher,2010,106,"Comedy,Drama",6.9,55740,"Comedy,Drama 2010"
tt1403214,Paradise: Love,2012,120,Drama,7.0,10899,Drama 2012
tt1403241,Wolves,2014,91,"Action,Fantasy,Horror",5.3,11114,"Action,Fantasy,Horror 2014"
tt14033502,Bad Luck Banging or Loony Porn,2021,106,"Comedy,Drama",6.5,11980,"Comedy,Drama 2021"
tt14034294,Vanished Into the Night,2024,92,"Drama,Thriller",5.3,5270,"Drama,Thriller 2024"
tt14034966,Wheel of Fortune and Fantasy,2021,121,"Drama,Romance",7.5,11364,"Drama,Romance 2021"
tt1403865,True Grit,2010,110,"Drama,Western",7.6,376860,"Drama,Western 2010"
tt14039582,Drive My Car,2021,179,Drama,7.5,77027,Drama 2021
tt1403981,Remember Me,2010,113,"Drama,Romance",7.1,164344,"Drama,Romance 2010"
tt1403988,The Romantics,2010,95,"Comedy,Drama,Romance",5.0,12867,"Comedy,Drama,Romance 2010"
tt14041896,The Parenting,2025,94,"Comedy,Horror",5.7,9162,"Comedy,Horror 2025"
tt14042066,Dobaaraa,2022,132,"Drama,Fantasy,Mystery",4.9,21516,"Drama,Fantasy,Mystery 2022"
tt14043966,Terror on the Prairie,2022,107,"Drama,Thriller,Western",5.2,8030,"Drama,Thriller,Western 2022"
tt1405365,Celeste & Jesse Forever,2012,92,"Comedy,Drama,Romance",6.6,35179,"Comedy,Drama,Romance 2012"
tt1405500,For Colored Girls,2010,133,Drama,6.3,8570,Drama 2010
tt14056466,Yudhra,2024,142,"Action,Drama,Thriller",4.9,13932,"Action,Drama,Thriller 2024"
tt1405810,Loose Cannons,2010,110,"Comedy,Drama,Romance",7.2,14096,"Comedy,Drama,Romance 2010"
tt14058484,Biggie: I Got a Story to Tell,2021,97,"Biography,Documentary,Music",6.8,5883,"Biography,Documentary,Music 2021"
tt14060094,Blacklight,2022,104,"Action,Drama,Thriller",4.9,28856,"Action,Drama,Thriller 2022"
tt14060232,Infinite Storm,2022,97,"Drama,Thriller",5.3,12847,"Drama,Thriller 2022"
tt1407049,Altitude,2010,90,"Horror,Mystery,Sci-Fi",4.8,10955,"Horror,Mystery,Sci-Fi 2010"
tt1407061,Just Wright,2010,100,"Comedy,Romance,Sport",6.0,16722,"Comedy,Romance,Sport 2010"
tt1407065,The Moth Diaries,2011,82,"Drama,Fantasy,Horror",4.9,7172,"Drama,Fantasy,Horror 2011"
tt1407084,Twelve,2010,93,"Action,Drama,Thriller",5.6,12958,"Action,Drama,Thriller 2010"
tt14079374,14 Peaks: Nothing Is Impossible,2021,101,"Adventure,Documentary,Sport",7.7,33801,"Adventure,Documentary,Sport 2021"
tt1407972,Dream Home,2010,96,Horror,6.6,6355,Horror 2010
tt1408101,Star Trek Into Darkness,2013,132,"Action,Adventure,Sci-Fi",7.7,510779,"Action,Adventure,Sci-Fi 2013"
tt1408253,Ride Along,2014,99,"Action,Comedy,Crime",6.1,129565,"Action,Comedy,Crime 2014"
tt14088510,Tarot,2024,92,Horror,4.8,39615,Horror 2024
tt1409004,Bloomington,2010,83,Drama,5.7,6794,Drama 2010
tt1409024,Men in Black 3,2012,106,"Action,Adventure,Comedy",6.8,412583,"Action,Adventure,Comedy 2012"
tt14091818,Ajeeb Daastaans,2021,142,"Drama,Romance",6.7,7228,"Drama,Romance 2021"
tt14097180,Somewhere in Queens,2022,106,"Comedy,Drama,Sport",6.8,6540,"Comedy,Drama,Sport 2022"
tt14097206,The Unlikely Pilgrimage of Harold Fry,2023,108,Drama,6.8,7669,Drama 2023
tt14099334,Bhediya,2022,156,"Comedy,Horror,Thriller",6.7,29127,"Comedy,Horror,Thriller 2022"
tt1410051,Retreat,2011,90,"Drama,Horror,Thriller",5.8,14365,"Drama,Horror,Thriller 2011"
tt1410063,The Flowers of War,2011,146,"Drama,History,Romance",7.5,58441,"Drama,History,Romance 2011"
tt14107334,The Running Man,2025,133,"Action,Adventure,Sci-Fi",6.4,108887,"Action,Adventure,Sci-Fi 2025"
tt14107554,Dasvi,2022,125,"Comedy,Drama",7.3,62669,"Comedy,Drama 2022"
tt14109724,Ticket to Paradise,2022,104,"Comedy,Drama,Romance",6.1,81403,"Comedy,Drama,Romance 2022"
tt14111734,Operation Varsity Blues,2021,100,"Crime,Documentary,Drama",6.9,9395,"Crime,Documentary,Drama 2021"
tt1411238,No Strings Attached,2011,108,"Comedy,Romance",6.2,255570,"Comedy,Romance 2011"
tt1411250,Riddick,2013,119,"Action,Adventure,Sci-Fi",6.4,186563,"Action,Adventure,Sci-Fi 2013"
